user_id,genre_unknown,genre_Action,genre_Adventure,genre_Animation,genre_Children's,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western
22,0.0,0.25458052073288334,0.13500482160077149,0.0,0.025715204114432663,0.27772420443587276,0.020572163291546132,0.0,0.025715204114432663,0.0025715204114432665,0.0025715204114432665,0.012857602057216333,0.010286081645773066,0.004821600771456125,0.03053680488588879,0.09643201542912247,0.036965605914496956,0.04821600771456124,0.015429122468659597
23,0.0,0.11930253900275314,0.10278372591006424,0.04037932089323953,0.055062710308962995,0.15295197308045275,0.010706638115631691,0.003059039461609055,0.1321505047415112,0.00611807892321811,0.00611807892321811,0.01223615784643622,0.05873355766289385,0.0076475986540226375,0.10400734169470786,0.11012542061792599,0.032119914346895075,0.03181401040073417,0.014683389415723462
24,0.0,0.028288543140028287,0.056577086280056574,0.005657708628005658,0.03536067892503535,0.1414427157001414,0.06789250353606788,0.0,0.31400282885431396,0.0,0.0,0.011315417256011316,0.021216407355021217,0.007072135785007072,0.13578500707213575,0.033946251768033946,0.10608203677510608,0.028288543140028287,0.007072135785007072
25,0.0,0.12383900928792566,0.1114551083591331,0.06687306501547985,0.08173374613003094,0.16099071207430338,0.006191950464396283,0.0,0.07739938080495354,0.006191950464396283,0.004953560371517026,0.009907120743034053,0.04458204334365324,0.006191950464396283,0.037151702786377694,0.12631578947368416,0.07430340557275542,0.05572755417956655,0.006191950464396283
26,0.0,0.19426456984273816,0.07863089731729878,0.007400555041628121,0.014801110083256241,0.15263644773357998,0.04162812210915818,0.0,0.15171137835337647,0.0,0.0037002775208140604,0.011100832562442181,0.0,0.027752081406105453,0.07400555041628121,0.07400555041628121,0.13413506012950968,0.029602220166512483,0.0046253469010175755
27,0.0,0.19769357495881384,0.06589785831960461,0.016474464579901153,0.013179571663920923,0.008237232289950576,0.008237232289950576,0.0,0.19769357495881384,0.0,0.0,0.03953871499176277,0.013179571663920923,0.013179571663920923,0.02471169686985173,0.06589785831960461,0.257001647446458,0.07907742998352554,0.0
28,0.0,0.14468558708959375,0.10684474123539231,0.008903728436282694,0.01335559265442404,0.03060656649972176,0.02671118530884808,0.0,0.05008347245409015,0.005564830272676683,0.004451864218141347,0.14691151919866444,0.022259321090706732,0.01335559265442404,0.019476905954368393,0.18030050083472454,0.20701168614357263,0.013912075681691708,0.005564830272676683
29,0.0,0.13157894736842105,0.006578947368421053,0.013157894736842106,0.026315789473684213,0.04605263157894737,0.07894736842105261,0.0,0.19736842105263158,0.0,0.031578947368421054,0.010526315789473686,0.0,0.026315789473684213,0.026315789473684213,0.04210526315789474,0.26842105263157895,0.07894736842105261,0.015789473684210527
30,0.0,0.18848167539267016,0.14659685863874347,0.006980802792321119,0.052356020942408384,0.19895287958115185,0.020942408376963356,0.0,0.052356020942408384,0.010471204188481678,0.0,0.0,0.026178010471204192,0.004363001745200699,0.10471204188481677,0.10471204188481677,0.03926701570680629,0.03490401396160559,0.008726003490401398
31,0.0,0.036231884057971016,0.03478260869565217,0.0,0.0,0.036231884057971016,0.06956521739130433,0.05217391304347826,0.15072463768115943,0.0,0.06956521739130433,0.011594202898550725,0.02898550724637681,0.15652173913043477,0.17391304347826086,0.03478260869565217,0.13043478260869565,0.014492753623188404,0.0
32,0.0,0.1867219917012448,0.12448132780082985,0.02074688796680498,0.016597510373443983,0.15560165975103732,0.04149377593360996,0.0,0.07261410788381742,0.0,0.0,0.02074688796680498,0.0,0.016597510373443983,0.06639004149377593,0.11203319502074686,0.11410788381742736,0.05186721991701244,0.0
33,0.0,0.2082018927444795,0.007886435331230285,0.0,0.0,0.007886435331230285,0.04731861198738171,0.0,0.11356466876971609,0.0,0.0,0.0946372239747634,0.0,0.0946372239747634,0.03154574132492114,0.06309148264984228,0.28391167192429023,0.04731861198738171,0.0
34,0.0,0.0121654501216545,0.0,0.0,0.024330900243309,0.07785888077858881,0.145985401459854,0.0,0.3795620437956204,0.0,0.029197080291970802,0.024330900243309,0.024330900243309,0.058394160583941604,0.058394160583941604,0.0,0.07785888077858881,0.08759124087591241,0.0
35,0.0,0.24000000000000002,0.07272727272727274,0.0,0.06545454545454546,0.10181818181818184,0.029090909090909098,0.0,0.06363636363636364,0.0,0.0,0.0,0.0,0.0872727272727273,0.02727272727272728,0.04363636363636365,0.24000000000000002,0.029090909090909098,0.0
36,0.0,0.035885167464114825,0.011961722488038276,0.0,0.05741626794258372,0.1435406698564593,0.011961722488038276,0.0,0.15311004784688992,0.0,0.0,0.11483253588516744,0.05741626794258372,0.11483253588516744,0.1435406698564593,0.011961722488038276,0.1435406698564593,0.0,0.0
37,0.0,0.36341611144760755,0.14536644457904302,0.0,0.0,0.009085402786190189,0.06541490006056935,0.0,0.021199273167777106,0.006056935190793459,0.006056935190793459,0.018170805572380377,0.0,0.0030284675953967297,0.027256208358570566,0.12356147789218656,0.19624470018170806,0.015142337976983647,0.0
38,0.0,0.12223071046600457,0.10542398777692893,0.045836516424751714,0.13750954927425513,0.19709702062643236,0.003819709702062643,0.0,0.045836516424751714,0.013750954927425512,0.0030557677616501145,0.08250572956455308,0.05500381970970205,0.005729564553093964,0.03437738731856378,0.05729564553093964,0.07333842627960276,0.01336898395721925,0.003819709702062643
39,0.0,0.04149377593360995,0.0,0.0,0.0,0.14522821576763484,0.04149377593360995,0.0,0.2738589211618257,0.0,0.02489626556016597,0.04979253112033194,0.04979253112033194,0.07468879668049791,0.06639004149377592,0.03319502074688796,0.19917012448132776,0.0,0.0
40,0.0,0.08613728129205922,0.013458950201884251,0.0,0.026917900403768503,0.14804845222072677,0.040376850605652756,0.0,0.2907133243606998,0.0,0.0161507402422611,0.010767160161507403,0.0,0.048452220726783304,0.020188425302826378,0.06729475100942126,0.17765814266487215,0.053835800807537006,0.0
41,0.0,0.07986688851913479,0.03327787021630616,0.016638935108153077,0.02495840266222962,0.1896838602329451,0.02662229617304493,0.0,0.19966722129783696,0.008319467554076539,0.0,0.0,0.013311148086522465,0.013311148086522465,0.10815307820299501,0.08985024958402663,0.06655574043261232,0.10981697171381033,0.019966722129783693
42,0.0,0.09422076143522326,0.10188989317995072,0.04272801972062449,0.06902218570254727,0.16159956176390033,0.008216926869350865,0.002738975623116955,0.14461791290057524,0.01643385373870173,0.0,0.02191180498493564,0.04272801972062449,0.006847439057792387,0.11777595179402905,0.06847439057792387,0.0788824979457683,0.013694878115584773,0.008216926869350865
43,0.0,0.08482328482328481,0.046569646569646565,0.049896049896049885,0.06735966735966735,0.217047817047817,0.028274428274428273,0.002079002079002079,0.1347193347193347,0.014968814968814966,0.0016632016632016633,0.011642411642411641,0.03991683991683991,0.013305613305613306,0.14968814968814967,0.033264033264033266,0.06652806652806653,0.029937629937629932,0.008316008316008316
44,0.0,0.1332525741974561,0.12356147789218655,0.03997577225923682,0.0581465778316172,0.10660205935796488,0.024227740763173834,0.0030284675953967293,0.07722592368261659,0.0060569351907934586,0.0024227740763173833,0.03997577225923682,0.05087825560266505,0.019382192610539067,0.03785584494245912,0.13446396123561477,0.08237431859479102,0.054512416717141125,0.0060569351907934586
45,0.0,0.0759013282732448,0.1366223908918406,0.05692599620493359,0.09108159392789375,0.2732447817836812,0.030360531309297917,0.0,0.05692599620493359,0.03415559772296015,0.009487666034155599,0.007590132827324479,0.045540796963946875,0.0,0.06831119544592032,0.06641366223908919,0.033206831119544596,0.014231499051233398,0.0
46,0.0,0.11347517730496454,0.03404255319148936,0.014184397163120567,0.028368794326241134,0.021276595744680847,0.08510638297872339,0.0,0.21276595744680848,0.0,0.0,0.028368794326241134,0.011347517730496453,0.06808510638297872,0.13617021276595745,0.03404255319148936,0.1276595744680851,0.08510638297872339,0.0
47,0.0,0.011600928074245941,0.011600928074245941,0.0,0.018561484918793506,0.09280742459396753,0.08352668213457078,0.02784222737819026,0.3341067285382831,0.0,0.02784222737819026,0.05568445475638052,0.023201856148491882,0.1392111368909513,0.034802784222737825,0.011600928074245941,0.11600928074245942,0.011600928074245941,0.0
48,0.0,0.07669616519174043,0.09734513274336284,0.0058997050147492625,0.061946902654867256,0.10029498525073746,0.051622418879056046,0.008849557522123894,0.22123893805309736,0.017699115044247787,0.035398230088495575,0.011799410029498525,0.029498525073746312,0.03687315634218289,0.03687315634218289,0.04129793510324484,0.07079646017699115,0.08849557522123894,0.007374631268436578
49,0.0,0.042179662562699505,0.036479708162334715,0.05745554035567716,0.07934336525307797,0.24076607387140905,0.06839945280437758,0.0045599635202918385,0.12950296397628822,0.013679890560875515,0.006839945280437757,0.049247606019151846,0.046511627906976744,0.014591883264933882,0.06383948928408574,0.06383948928408574,0.07478340173278614,0.007979936160510718,0.0
50,0.0,0.0,0.0,0.0,0.0,0.01996007984031936,0.11976047904191617,0.023952095808383235,0.40718562874251496,0.0,0.023952095808383235,0.04790419161676647,0.01996007984031936,0.07185628742514971,0.19161676646706588,0.0,0.06387225548902196,0.00998003992015968,0.0
51,0.0,0.18151260504201677,0.2016806722689075,0.0,0.013445378151260503,0.042016806722689065,0.008403361344537813,0.0,0.12100840336134451,0.0,0.0,0.013445378151260503,0.060504201680672255,0.03361344537815125,0.16134453781512603,0.0672268907563025,0.025210084033613443,0.050420168067226885,0.020168067226890754
52,0.0,0.04257332071901609,0.06622516556291391,0.03405865657521286,0.03784295175023652,0.09082308420056766,0.022705771050141915,0.0,0.34058656575212864,0.0,0.02270577105014191,0.0075685903500473046,0.02838221381267739,0.03784295175023652,0.06811731315042574,0.07568590350047304,0.06811731315042574,0.05676442762535478,0.0
53,0.0,0.2658788774002954,0.15952732644017725,0.0,0.011816838995568684,0.03692762186115214,0.07090103397341212,0.0,0.059084194977843424,0.0,0.0,0.0,0.0,0.0,0.05908419497784343,0.15952732644017725,0.11816838995568685,0.059084194977843424,0.0
54,0.0,0.2206721623335447,0.11414077362079898,0.019023462270133167,0.015218769816106533,0.03487634749524413,0.06848446417247939,0.007609384908053266,0.06658211794546608,0.015218769816106531,0.012682308180088777,0.019023462270133167,0.0,0.060875079264426125,0.031705770450221944,0.06975269499048826,0.22828154724159797,0.015852885225110972,0.0
55,0.0,0.3177570093457944,0.16822429906542058,0.0,0.0,0.00778816199376947,0.04672897196261683,0.0,0.03115264797507788,0.0,0.018691588785046728,0.0,0.0,0.012461059190031154,0.023364485981308414,0.11214953271028039,0.18691588785046728,0.07476635514018691,0.0
56,0.0,0.18555334658714384,0.10868124585818427,0.04771371769383699,0.06626905235255137,0.21471172962226642,0.007731389441130994,0.0,0.0430748840291584,0.010603048376408223,0.0017671747294013703,0.022089684117517126,0.028716589352772263,0.003313452617627569,0.06361829025844933,0.09807819748177603,0.06891981444665345,0.013253810470510276,0.01590457256461233
57,0.0,0.1423977951309141,0.09921910886541113,0.02756086357372531,0.06614607257694075,0.2535599448782728,0.029398254478640334,0.0,0.05052824988516308,0.016536518144235186,0.0,0.007349563619660084,0.011024345429490127,0.004593477262287552,0.02985760220486909,0.1047312815801562,0.12402388608176391,0.03307303628847038,0.0
58,0.0,0.04088976120379457,0.04187111547268565,0.019627085377821395,0.015701668302257117,0.23159960745829247,0.04579653254824992,0.019627085377821395,0.2191691200523389,0.002616944717042853,0.009813542688910697,0.007850834151128559,0.007850834151128559,0.01831861301929997,0.1452404317958783,0.058881256133464184,0.07850834151128559,0.034020281321557086,0.002616944717042853
59,0.0,0.07980322492484286,0.06012571740912818,0.02787646898059579,0.042361300901885765,0.1462148127903799,0.02514348182563542,0.006559169171904892,0.22137195955179012,0.006832467887400929,0.019677507515714676,0.04099480732440558,0.028696365127083904,0.01749111779174638,0.10248701831101394,0.0426345996173818,0.07761683520087456,0.03607543044547691,0.018037715222738452
60,0.0,0.08329201784828956,0.0718889439762023,0.01487357461576599,0.05651958353991076,0.10114030738720874,0.00991571641051066,0.0,0.21070897372335154,0.01487357461576599,0.020823004462072386,0.02974714923153198,0.053544868616757564,0.03718393653941498,0.07139315815567676,0.07436787307882996,0.07535944471988103,0.05949429846306396,0.01487357461576599
61,0.0,0.14084507042253522,0.07042253521126761,0.0,0.056338028169014086,0.14084507042253522,0.011737089201877935,0.0,0.13145539906103287,0.0,0.0,0.0,0.0,0.11267605633802817,0.035211267605633804,0.0375586854460094,0.22535211267605634,0.0375586854460094,0.0
62,0.0,0.1312282140660242,0.10334221857699406,0.008201763379126512,0.028706171826942795,0.09842116054951815,0.021324584785728934,0.004100881689563256,0.22144761123641585,0.008201763379126512,0.006151322534344884,0.020504408447816282,0.02255484929259791,0.007176542956735699,0.11072380561820792,0.07176542956735699,0.07873692843961452,0.053311461964322335,0.004100881689563256
63,0.0,0.04383401519579194,0.03740502630040913,0.035067212156633554,0.05610753945061368,0.21741671537112806,0.011689070718877852,0.00701344243132671,0.24547048509643488,0.0,0.004675628287551141,0.002922267679719463,0.023378141437755705,0.02922267679719463,0.1110461718293396,0.03740502630040913,0.12273524254821744,0.014611338398597315,0.0
64,0.0,0.14326647564469913,0.10601719197707735,0.021489971346704873,0.05444126074498567,0.1069723018147087,0.03056351480420249,0.014326647564469915,0.1489971346704871,0.011461318051575933,0.0019102196752626556,0.02865329512893983,0.031041069723018146,0.0071633237822349575,0.06876790830945559,0.07879656160458452,0.07449856733524356,0.06208213944603629,0.009551098376313277
65,0.0,0.032486709982279975,0.03307737743650325,0.004725339633786178,0.014176018901358532,0.20555227406969873,0.023626698168930888,0.014176018901358532,0.3260484347312463,0.005906674542232722,0.0,0.002953337271116361,0.0,0.02953337271116361,0.16302421736562314,0.042528056704075605,0.02658003544004725,0.047253396337861776,0.028352037802717063
66,0.0,0.21967963386727685,0.12356979405034321,0.011441647597254002,0.005720823798627001,0.08237986270022883,0.02745995423340961,0.0,0.12814645308924486,0.0,0.0,0.009153318077803204,0.009153318077803204,0.005720823798627001,0.07322654462242563,0.10983981693363842,0.13729977116704803,0.05720823798627001,0.0
67,0.0,0.23529411764705882,0.11764705882352941,0.0392156862745098,0.032679738562091505,0.29411764705882354,0.026143790849673203,0.0,0.032679738562091505,0.0196078431372549,0.0,0.0392156862745098,0.0,0.013071895424836602,0.016339869281045753,0.03921568627450981,0.07843137254901962,0.016339869281045753,0.0
68,0.0,0.12064343163538872,0.06702412868632707,0.013404825737265414,0.010723860589812331,0.08579088471849865,0.006702412868632707,0.0,0.24128686327077745,0.016085790884718495,0.0,0.010723860589812331,0.010723860589812331,0.006702412868632707,0.1769436997319035,0.09651474530831097,0.040214477211796246,0.09651474530831097,0.0
69,0.0,0.1426533523537803,0.0456490727532097,0.005706134094151213,0.0035663338088445075,0.04279600570613409,0.09415121255349498,0.017118402282453638,0.19971469329529243,0.0,0.007132667617689015,0.02853067047075606,0.0035663338088445075,0.035663338088445073,0.06276747503566334,0.07132667617689015,0.20542082738944362,0.034236804564907276,0.0
70,0.0,0.14948614138897537,0.13827468078480223,0.08221737776393645,0.12706322018062907,0.10464029897228277,0.0077857365306758,0.007474307069448768,0.04360012457178448,0.022422921208346307,0.0024914356898162564,0.02180006228589224,0.07848022422921207,0.00622858922454064,0.0311429461227032,0.12706322018062907,0.03270009342883836,0.01712862036748676,0.0
71,0.0,0.037593984962406006,0.07518796992481201,0.0,0.010025062656641602,0.08020050125313281,0.07518796992481201,0.0,0.3458646616541352,0.0,0.030075187969924803,0.0,0.010025062656641602,0.025062656641604,0.100250626566416,0.12030075187969921,0.025062656641604,0.050125313283208,0.015037593984962402
72,0.0,0.18320610687022898,0.09558579488881512,0.0026551609691337534,0.003318951211417192,0.03318951211417192,0.05310321938267507,0.00796548290740126,0.22236973116495187,0.0026551609691337534,0.02389644872220378,0.003318951211417192,0.001659475605708596,0.039827414537006306,0.03318951211417192,0.06969797543976104,0.13275804845668768,0.07168934616661135,0.019913707268503153
73,0.0,0.04,0.016,0.0288,0.032,0.136,0.0672,0.019200000000000002,0.24800000000000003,0.0,0.019200000000000002,0.012800000000000002,0.012800000000000002,0.008,0.07680000000000002,0.1248,0.12000000000000001,0.03840000000000001,0.0
74,0.0,0.0691358024691358,0.01234567901234568,0.0,0.009876543209876545,0.037037037037037035,0.04938271604938272,0.014814814814814815,0.32592592592592595,0.0,0.01234567901234568,0.044444444444444446,0.0,0.08888888888888889,0.0691358024691358,0.03950617283950618,0.17777777777777778,0.04938271604938272,0.0
75,0.0,0.12371134020618556,0.06872852233676975,0.04948453608247422,0.057731958762886594,0.28865979381443296,0.0274914089347079,0.0,0.06872852233676975,0.02474226804123711,0.0,0.010996563573883162,0.010996563573883162,0.016494845360824743,0.06597938144329897,0.03848797250859107,0.13058419243986252,0.017182130584192438,0.0
76,0.0,0.0326603325415677,0.017814726840855107,0.0,0.0,0.035629453681710214,0.0997624703087886,0.007125890736342043,0.327790973871734,0.0,0.005938242280285036,0.023752969121140145,0.002969121140142518,0.06413301662707839,0.10688836104513065,0.12826603325415678,0.11282660332541568,0.028503562945368172,0.005938242280285036
77,0.0,0.20124223602484473,0.1341614906832298,0.004968944099378883,0.014906832298136647,0.04968944099378882,0.012422360248447206,0.0,0.15403726708074533,0.0,0.012422360248447206,0.009937888198757766,0.014906832298136647,0.014906832298136647,0.06956521739130435,0.1267080745341615,0.06956521739130435,0.10434782608695652,0.006211180124223603
78,0.0,0.04109589041095891,0.013698630136986304,0.0,0.0,0.3945205479452055,0.021917808219178086,0.03287671232876713,0.13150684931506854,0.03287671232876713,0.0,0.027397260273972608,0.027397260273972608,0.027397260273972608,0.10958904109589043,0.09863013698630138,0.04109589041095891,0.0,0.0
79,0.0,0.029211295034079845,0.014605647517039922,0.0077896786757546245,0.00486854917234664,0.13631937682570594,0.00973709834469328,0.023369036027263874,0.44401168451801365,0.0,0.0,0.0077896786757546245,0.0077896786757546245,0.029211295034079845,0.1635832521908471,0.03894839337877313,0.034079844206426485,0.04868549172346641,0.0
80,0.0,0.03539823008849558,0.008849557522123895,0.0,0.014159292035398233,0.08495575221238941,0.028318584070796467,0.0,0.3823008849557523,0.02123893805309735,0.0,0.0424778761061947,0.0,0.014159292035398233,0.1699115044247788,0.042477876106194704,0.07079646017699118,0.0849557522123894,0.0
81,0.0,0.07036059806508355,0.03518029903254177,0.042216358839050123,0.05277044854881266,0.2532981530343007,0.021108179419525062,0.0,0.20228671943711518,0.010554089709762531,0.0,0.01407211961301671,0.042216358839050123,0.01407211961301671,0.09674582233948988,0.017590149516270887,0.11433597185576076,0.013192612137203165,0.0
82,0.0,0.04793863854266539,0.07989773090444233,0.053691275167785234,0.08820709491850431,0.17257909875359542,0.02301054650047939,0.0031959092361776927,0.14829018855864493,0.011505273250239693,0.009587727708533078,0.03195909236177693,0.04218600191754555,0.028763183125599237,0.10226909555768617,0.04090763822307447,0.043144774688398856,0.057526366251198474,0.015340364333652923
83,0.0,0.13914095583787053,0.10526315789473684,0.018148820326678767,0.10526315789473684,0.26860254083484575,0.007562008469449486,0.0,0.06352087114337568,0.021778584392014518,0.0,0.00967937084089534,0.014519056261343014,0.014519056261343014,0.09981851179673322,0.019661222020568664,0.07743496672716273,0.029038112522686028,0.006049606775559589
84,0.0,0.11997177134791813,0.03952011291460833,0.021171489061397316,0.04234297812279463,0.16231474947071278,0.04234297812279463,0.0,0.14678899082568808,0.007057163020465772,0.007057163020465772,0.0,0.021171489061397316,0.016937191249117852,0.10585744530698658,0.017642907551164433,0.18630910374029638,0.05645730416372618,0.007057163020465772
85,0.0,0.04144144144144144,0.05765765765765766,0.018018018018018018,0.049729729729729735,0.15675675675675677,0.009909909909909911,0.0036036036036036037,0.3286486486486486,0.0036036036036036037,0.009009009009009009,0.0036036036036036037,0.051891891891891896,0.020180180180180186,0.09369369369369371,0.03747747747747748,0.02612612612612613,0.07135135135135136,0.017297297297297298
86,0.0,0.08849557522123892,0.011061946902654865,0.0,0.053097345132743355,0.15486725663716813,0.011061946902654865,0.0,0.1415929203539823,0.0,0.0,0.02212389380530973,0.053097345132743355,0.053097345132743355,0.15929203539823006,0.035398230088495575,0.11061946902654866,0.10619469026548671,0.0
87,0.0,0.20833333333333337,0.0763888888888889,0.0,0.014814814814814819,0.31388888888888894,0.04398148148148149,0.00462962962962963,0.05902777777777779,0.011111111111111113,0.0037037037037037047,0.00462962962962963,0.014814814814814819,0.002314814814814815,0.07407407407407411,0.06944444444444445,0.035879629629629636,0.035185185185185194,0.027777777777777783
88,0.0,0.06530612244897958,0.0,0.0,0.04897959183673469,0.14285714285714285,0.04081632653061224,0.0,0.29387755102040813,0.024489795918367346,0.024489795918367346,0.0,0.02040816326530612,0.016326530612244896,0.14693877551020407,0.0,0.1020408163265306,0.07346938775510203,0.0
89,0.0,0.03355704697986578,0.03904820012202563,0.012202562538133009,0.009762050030506408,0.2708968883465528,0.009151921903599758,0.007321537522879806,0.2855399633923124,0.0,0.0,0.0,0.003050640634533252,0.003050640634533252,0.2708968883465528,0.03416717510677243,0.009151921903599758,0.012202562538133009,0.0
